Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 2:49:08 PM
Exported by: paberbuj

Start: (-29.79, -28.61, 0.00)
End:   (30.24, -28.61, -0.23)

	40x40	20x20	10x10	Total
-18.152047	160.547777	2.545908	0.000000	163.093685
-18.127042	160.563045	2.561551	0.000000	163.124596
-18.102036	160.583084	2.577387	0.000000	163.160471
-18.077031	160.611038	2.593542	0.000000	163.204580
-18.052025	160.638992	2.609697	0.000000	163.248689
-18.027020	160.666947	2.625852	0.000000	163.292798
-18.002015	160.694901	2.642007	0.000000	163.336908
-17.977009	160.722855	2.658162	0.000000	163.381017
-17.952004	160.750809	2.674317	0.000000	163.425126
-17.926998	160.778764	2.690472	0.000000	163.469235
-17.901993	160.806718	2.706627	0.000000	163.513345
-17.876987	160.834672	2.722782	0.000000	163.557454
-17.851982	160.859818	2.739167	0.020941	163.619926
-17.826977	160.880346	2.755930	0.076318	163.712594
-17.801971	160.900875	2.772693	0.131694	163.805263
-17.776966	160.921404	2.789457	0.187071	163.897932
-17.751960	160.941934	2.806220	0.242448	163.990602
-17.726955	160.962464	2.822983	0.297825	164.083272
-17.701949	160.982994	2.839747	0.353201	164.175942
-17.676944	161.003525	2.856510	0.408578	164.268613
-17.651939	161.024056	2.873273	0.463955	164.361284
-17.626933	161.044588	2.890036	0.519332	164.453956
-17.601928	161.062184	2.906794	0.554659	164.523637
-17.576922	161.074997	2.923541	0.557310	164.555848
-17.551917	161.087811	2.940288	0.559960	164.588059
-17.526911	161.100625	2.957035	0.562611	164.620272
-17.501906	161.113440	2.973783	0.565261	164.652484
-17.476901	161.126256	2.990530	0.567912	164.684698
-17.451895	161.139073	3.007277	0.570562	164.716912
