Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 3:13:31 PM
Exported by: paberbuj

Start: (0.28, -20.02, 29.81)
End:   (-0.28, -20.02, -29.81)

	40x40	20x20	10x10	Total
-25.440036	10.534562	0.000000	0.000000	10.534562
-25.415026	10.578182	0.000000	0.000000	10.578182
-25.390016	10.621802	0.000000	0.000000	10.621802
-25.365006	10.665422	0.000000	0.000000	10.665422
-25.339995	10.709040	0.000000	0.000000	10.709040
-25.314985	10.752658	0.000000	0.000000	10.752658
-25.289975	10.796276	0.000000	0.000000	10.796276
-25.264965	10.839893	0.000000	0.000000	10.839893
-25.239955	10.883510	0.000000	0.000000	10.883510
-25.214945	10.928859	0.000000	0.000000	10.928859
-25.189935	10.975214	0.000000	0.000000	10.975214
-25.164925	11.021568	0.000000	0.000000	11.021568
-25.139914	11.067921	0.000000	0.000000	11.067921
-25.114904	11.114275	0.000000	0.000000	11.114275
-25.089894	11.160627	0.000000	0.000000	11.160627
-25.064884	11.206980	0.000000	0.000000	11.206980
-25.039874	11.253332	0.000000	0.000000	11.253332
-25.014864	11.299683	0.000000	0.000000	11.299683
-24.989854	11.346034	0.000000	0.000000	11.346034
-24.964843	11.394031	0.000000	0.000000	11.394031
-24.939833	11.442967	0.000000	0.000000	11.442967
-24.914823	11.491905	0.000000	0.000000	11.491905
-24.889813	11.540844	0.000000	0.000000	11.540844
-24.864803	11.589783	0.000000	0.000000	11.589783
-24.839793	11.638724	0.000000	0.000000	11.638724
-24.814783	11.687665	0.000000	0.000000	11.687665
-24.789773	11.736607	0.000000	0.000000	11.736607
-24.764762	11.785551	0.000000	0.000000	11.785551
-24.739752	11.834495	0.000000	0.000000	11.834495
-24.714742	11.885321	0.000000	0.000000	11.885321
-24.689732	11.937203	0.000000	0.000000	11.937203
-24.664722	11.989083	0.000000	0.000000	11.989083
-24.639712	12.040963	0.000000	0.000000	12.040963
-24.614702	12.092842	0.000000	0.000000	12.092842
-24.589692	12.144720	0.000000	0.000000	12.144720
-24.564681	12.196597	0.000000	0.000000	12.196597
-24.539671	12.248473	0.000000	0.000000	12.248473
-24.514661	12.300348	0.000000	0.000000	12.300348
-24.489651	12.352222	0.000000	0.000000	12.352222
-24.464641	12.406377	0.038116	0.000000	12.444493
-24.439631	12.461795	0.097319	0.000000	12.559114
-24.414621	12.517212	0.156523	0.000000	12.673735
-24.389610	12.572629	0.215726	0.000000	12.788356
-24.364600	12.628046	0.274930	0.000000	12.902976
-24.339590	12.683464	0.334133	0.000000	13.017597
-24.314580	12.738881	0.393337	0.000000	13.132218
-24.289570	12.794298	0.452541	0.000000	13.246839
-24.264560	12.849716	0.511744	0.000000	13.361460
-24.239550	12.905133	0.570948	0.000000	13.476081
-24.214540	12.962701	0.645121	0.000000	13.607822
-24.189529	13.021439	0.727447	0.000000	13.748886
-24.164519	13.080177	0.809773	0.000000	13.889951
-24.139509	13.138915	0.892099	0.000000	14.031014
-24.114499	13.197652	0.974425	0.000000	14.172077
-24.089489	13.256388	1.056751	0.000000	14.313139
-24.064479	13.315124	1.139077	0.000000	14.454201
