Patient Name: FANTOMARW3, 
Patient ID: 15072016
Plan: PDD_Eq4
Course: C1
Date: Thursday, July 21, 2016 5:41:05 PM
Exported by: laldrovandi

Start: (0.01, 0.03, 0.00)
End:   (0.00, 33.86, 0.00)

	4x4	10x10	20x20	40x40	4x4w15	10x10w15	40x30w15	4x4w30	10x10w30	40x30w30	4x4w45	10x10w45	40x20w45	4x4w60	10x10w60	40x15w60	Total
3.550875	91.243524	92.417258	92.877599	93.237534	91.851537	92.939540	93.265977	92.164323	92.998255	93.018809	91.499526	92.641583	93.226157	91.650034	92.543632	92.661868	1480.237157
3.575881	91.113862	92.308391	92.781936	93.154524	91.725814	92.833839	93.181947	92.041421	92.894002	92.933311	91.377747	92.539637	93.140052	91.530156	92.443903	92.575544	1478.576085
3.600887	90.984203	92.199525	92.686272	93.071510	91.600092	92.728135	93.097906	91.918518	92.789745	92.847801	91.255966	92.437688	93.053936	91.410276	92.344170	92.489209	1476.914953
3.625893	90.855491	92.091139	92.590608	92.987509	91.474365	92.621960	93.010563	91.795450	92.684801	92.758887	91.133868	92.334642	92.964545	91.289732	92.243093	92.399970	1475.236624
3.650900	90.726780	91.982752	92.494945	92.903508	91.348637	92.515784	92.923220	91.672382	92.579857	92.669972	91.011769	92.231597	92.875155	91.169188	92.142017	92.310731	1473.558294
3.675906	90.598068	91.874365	92.399281	92.819508	91.222910	92.409608	92.835876	91.549314	92.474913	92.581058	90.889670	92.128552	92.785764	91.048643	92.040940	92.221492	1471.879963
3.700912	90.469356	91.765979	92.303617	92.735507	91.097183	92.303432	92.748533	91.426246	92.369969	92.492143	90.767571	92.025506	92.696373	90.928099	91.939863	92.132252	1470.201630
3.725918	90.340645	91.657592	92.207954	92.651506	90.971456	92.197256	92.661190	91.303178	92.265025	92.403229	90.645472	91.922460	92.606983	90.807554	91.838786	92.043012	1468.523296
3.750924	90.211933	91.549205	92.112290	92.567506	90.845728	92.091080	92.573846	91.180110	92.160080	92.314314	90.523373	91.819414	92.517592	90.687008	91.737709	91.953772	1466.844960
3.775930	90.083221	91.440819	92.016626	92.483505	90.720001	91.984904	92.486503	91.057041	92.055136	92.225399	90.401273	91.716368	92.428201	90.566463	91.636631	91.864532	1465.166623
3.800937	89.954510	91.332432	91.920962	92.399504	90.594273	91.878728	92.399159	90.933973	91.950191	92.136485	90.279174	91.613322	92.338810	90.445917	91.535554	91.775292	1463.488285
3.825943	89.825798	91.224045	91.825299	92.315503	90.468546	91.772552	92.311816	90.810904	91.845246	92.047570	90.157074	91.510276	92.249419	90.325371	91.434476	91.686051	1461.809945
3.850949	89.697083	91.115653	91.729629	92.231491	90.342814	91.666370	92.224471	90.687831	91.740299	91.958656	90.034972	91.407225	92.160026	90.204822	91.333396	91.596807	1460.131547
3.875955	89.567891	91.006336	91.633016	92.145530	90.216467	91.559358	92.136774	90.563998	91.635010	91.870006	89.912525	91.303433	92.070427	90.083749	91.231934	91.506978	1458.443433
3.900961	89.438699	90.897019	91.536402	92.059569	90.090119	91.452346	92.049078	90.440165	91.529721	91.781356	89.790078	91.199641	91.980828	89.962677	91.130472	91.417150	1456.755317
3.925967	89.309507	90.787702	91.439788	91.973608	89.963771	91.345334	91.961381	90.316331	91.424431	91.692705	89.667631	91.095849	91.891229	89.841604	91.029010	91.327321	1455.067200
3.950973	89.180315	90.678385	91.343174	91.887646	89.837423	91.238322	91.873685	90.192498	91.319141	91.604054	89.545183	90.992056	91.801630	89.720531	90.927547	91.237492	1453.379082
3.975980	89.051123	90.569068	91.246560	91.801685	89.711075	91.131309	91.785988	90.068664	91.213851	91.515404	89.422736	90.888264	91.712031	89.599457	90.826085	91.147663	1451.690963
4.000986	88.921931	90.459751	91.149946	91.715724	89.584727	91.024297	91.698291	89.944830	91.108562	91.426753	89.300289	90.784471	91.622431	89.478384	90.724622	91.057834	1450.002842
4.025992	88.792739	90.350434	91.053332	91.629763	89.458379	90.917285	91.610594	89.820996	91.003272	91.338102	89.177841	90.680678	91.532832	89.357310	90.623158	90.968005	1448.314720
4.050998	88.663547	90.241118	90.956718	91.543802	89.332031	90.810273	91.522898	89.697162	90.897982	91.249451	89.055393	90.576885	91.443232	89.236236	90.521695	90.878175	1446.626596
4.076004	88.534354	90.131801	90.860104	91.457841	89.205683	90.703260	91.435201	89.573328	90.792691	91.160800	88.932946	90.473092	91.353632	89.115162	90.420231	90.788346	1444.938471
4.101010	88.405170	90.022495	90.763496	91.371879	89.079343	90.596255	91.347486	89.449505	90.687406	91.072134	88.810501	90.369299	91.264018	88.994091	90.318765	90.698503	1443.250347
4.126017	88.276898	89.914579	90.667517	91.285918	88.954095	90.490078	91.257630	89.326915	90.582657	90.981764	88.688404	90.265511	91.172756	88.873542	90.217055	90.607130	1441.562449
4.151023	88.148626	89.806662	90.571539	91.199957	88.828847	90.383901	91.167774	89.204326	90.477907	90.891394	88.566307	90.161723	91.081493	88.752993	90.115345	90.515757	1439.874550
4.176029	88.020355	89.698746	90.475561	91.113996	88.703599	90.277725	91.077918	89.081736	90.373158	90.801023	88.444209	90.057935	90.990230	88.632443	90.013634	90.424383	1438.186650
4.201035	87.892083	89.590829	90.379582	91.028035	88.578351	90.171548	90.988062	88.959146	90.268408	90.710653	88.322112	89.954147	90.898967	88.511893	89.911924	90.333009	1436.498748
4.226041	87.763811	89.482912	90.283604	90.942074	88.453103	90.065371	90.898206	88.836556	90.163659	90.620282	88.200015	89.850359	90.807704	88.391343	89.810213	90.241634	1434.810844
4.251047	87.635539	89.374996	90.187626	90.856112	88.327854	89.959194	90.808350	88.713966	90.058909	90.529912	88.077917	89.746570	90.716441	88.270792	89.708501	90.150260	1433.122939
4.276054	87.507267	89.267079	90.091648	90.770151	88.202606	89.853017	90.718493	88.591376	89.954159	90.439541	87.955819	89.642782	90.625178	88.150241	89.606790	90.058885	1431.435032
4.301060	87.378995	89.159162	89.995669	90.684190	88.077357	89.746840	90.628637	88.468786	89.849409	90.349170	87.833721	89.538993	90.533915	88.029690	89.505079	89.967510	1429.747124
4.326066	87.250724	89.051245	89.899691	90.598229	87.952108	89.640663	90.538781	88.346196	89.744659	90.258800	87.711623	89.435204	90.442651	87.909139	89.403367	89.876135	1428.059215
4.351072	87.122482	88.943357	89.803747	90.512289	87.826885	89.534514	90.448967	88.223633	89.639938	90.168469	87.589557	89.331451	90.351418	87.788618	89.301688	89.784797	1426.371809
4.376078	86.996960	88.838071	89.710914	90.428288	87.703941	89.430937	90.363002	88.103559	89.537896	90.081768	87.470464	89.230978	90.262966	87.670886	89.203016	89.696862	1424.730507
4.401084	86.871439	88.732785	89.618081	90.344288	87.580998	89.327360	90.277036	87.983484	89.435853	89.995066	87.351371	89.130504	90.174513	87.553153	89.104345	89.608927	1423.089203
4.426091	86.745918	88.627499	89.525248	90.260287	87.458054	89.223784	90.191071	87.863409	89.333811	89.908365	87.232277	89.030030	90.086060	87.435421	89.005673	89.520992	1421.447898
4.451097	86.620397	88.522213	89.432415	90.176286	87.335110	89.120207	90.105106	87.743335	89.231769	89.821663	87.113184	88.929556	89.997607	87.317688	88.907001	89.433056	1419.806591
4.476103	86.494876	88.416927	89.339582	90.092286	87.212166	89.016630	90.019140	87.623260	89.129726	89.734961	86.994090	88.829082	89.909154	87.199955	88.808328	89.345120	1418.165283
4.501109	86.369355	88.311641	89.246749	90.008285	87.089223	88.913053	89.933175	87.503185	89.027684	89.648260	86.874997	88.728607	89.820701	87.082222	88.709656	89.257184	1416.523974
4.526115	86.243833	88.206355	89.153916	89.924284	86.966279	88.809476	89.847209	87.383110	88.925641	89.561558	86.755903	88.628133	89.732248	86.964488	88.610983	89.169248	1414.882664
4.551121	86.118312	88.101068	89.061083	89.840283	86.843335	88.705899	89.761244	87.263035	88.823598	89.474856	86.636809	88.527658	89.643794	86.846754	88.512310	89.081312	1413.241352
4.576128	85.992791	87.995782	88.968250	89.756283	86.720391	88.602322	89.675278	87.142960	88.721556	89.388154	86.517715	88.427184	89.555341	86.729020	88.413637	88.993375	1411.600039
4.601134	85.867221	87.890443	88.875367	89.672221	86.597397	88.498689	89.589230	87.022835	88.619462	89.301377	86.398559	88.326643	89.466816	86.611228	88.314903	88.905360	1409.957751
4.626140	85.738029	87.781126	88.778757	89.583629	86.470738	88.390881	89.497043	86.898993	88.513639	89.209050	86.274869	88.221179	89.372999	86.489153	88.211690	88.811557	1408.243329
4.651146	85.608837	87.671809	88.682148	89.495037	86.344078	88.283072	89.404856	86.775151	88.407815	89.116723	86.151179	88.115716	89.279181	86.367077	88.108475	88.717753	1406.528906
4.676152	85.479645	87.562492	88.585538	89.406446	86.217419	88.175264	89.312668	86.651309	88.301991	89.024395	86.027488	88.010253	89.185363	86.245001	88.005261	88.623949	1404.814481
4.701158	85.350453	87.453175	88.488929	89.317854	86.090759	88.067456	89.220481	86.527467	88.196167	88.932068	85.903797	87.904789	89.091545	86.122924	87.902047	88.530144	1403.100054
4.726164	85.221261	87.343857	88.392320	89.229262	85.964099	87.959647	89.128294	86.403625	88.090343	88.839740	85.780106	87.799325	88.997727	86.000848	87.798832	88.436340	1401.385627
4.751171	85.092069	87.234540	88.295710	89.140670	85.837440	87.851839	89.036107	86.279782	87.984519	88.747413	85.656415	87.693862	88.903909	85.878771	87.695617	88.342535	1399.671198
4.776177	84.962877	87.125223	88.199101	89.052078	85.710780	87.744031	88.943919	86.155940	87.878695	88.655085	85.532724	87.588398	88.810091	85.756694	87.592402	88.248730	1397.956768
4.801183	84.833684	87.015906	88.102491	88.963486	85.584120	87.636222	88.851732	86.032097	87.772871	88.562758	85.409033	87.482934	88.716273	85.634617	87.489186	88.154925	1396.242336
4.826189	84.704492	86.906589	88.005882	88.874895	85.457460	87.528413	88.759544	85.908255	87.667047	88.470430	85.285341	87.377470	88.622455	85.512539	87.385970	88.061120	1394.527903
4.851195	84.575337	86.797279	87.909278	88.786303	85.330829	87.420607	88.667372	85.784432	87.561223	88.378118	85.161682	87.272012	88.528639	85.390485	87.282751	87.967323	1392.813670
4.876201	84.448455	86.688413	87.812979	88.697711	85.206030	87.312948	88.576141	85.661845	87.455435	88.286766	85.040035	87.166948	88.435028	85.269924	87.179304	87.874043	1391.112004
4.901208	84.321573	86.579546	87.716681	88.609119	85.081230	87.205289	88.484911	85.539258	87.349647	88.195414	84.918389	87.061883	88.341417	85.149362	87.075857	87.780763	1389.410337
4.926214	84.194691	86.470680	87.620382	88.520527	84.956431	87.097629	88.393680	85.416670	87.243859	88.104062	84.796742	86.956818	88.247805	85.028799	86.972409	87.687483	1387.708669
4.951220	84.067809	86.361813	87.524084	88.431935	84.831631	86.989970	88.302450	85.294083	87.138071	88.012710	84.675095	86.851753	88.154194	84.908237	86.868961	87.594202	1386.006999
4.976226	83.940927	86.252947	87.427786	88.343344	84.706831	86.882311	88.211219	85.171496	87.032283	87.921358	84.553448	86.746688	88.060582	84.787674	86.765513	87.500922	1384.305328
5.001232	83.814045	86.144080	87.331487	88.254752	84.582031	86.774651	88.119988	85.048908	86.926495	87.830005	84.431801	86.641622	87.966971	84.667111	86.662065	87.407641	1382.603656
5.026238	83.687163	86.035214	87.235189	88.166160	84.457231	86.666992	88.028758	84.926321	86.820707	87.738653	84.310154	86.536557	87.873359	84.546548	86.558617	87.314360	1380.901982
5.051245	83.560281	85.926348	87.138891	88.077568	84.332432	86.559333	87.937527	84.803733	86.714918	87.647301	84.188507	86.431491	87.779747	84.425984	86.455169	87.221079	1379.200307
5.076251	83.433399	85.817481	87.042592	87.988976	84.207632	86.451673	87.846297	84.681145	86.609129	87.555949	84.066859	86.326425	87.686136	84.305421	86.351720	87.127798	1377.498631
5.101257	83.306550	85.708638	86.946294	87.900379	84.082865	86.344035	87.755031	84.558597	86.503362	87.464557	83.945235	86.221372	87.592494	84.184884	86.248287	87.034487	1375.797066
5.126263	83.181469	85.601041	86.850000	87.811467	83.959916	86.237526	87.661901	84.438204	86.398759	87.371032	83.824867	86.117012	87.497274	84.065808	86.145708	86.939610	1374.101593
5.151269	83.056388	85.493444	86.753706	87.722555	83.836966	86.131017	87.568771	84.317811	86.294155	87.277507	83.704500	86.012651	87.402054	83.946733	86.043129	86.844732	1372.406119
5.176275	82.931308	85.385847	86.657412	87.633643	83.714016	86.024508	87.475641	84.197418	86.189552	87.183981	83.584132	85.908290	87.306834	83.827657	85.940549	86.749854	1370.710643
5.201282	82.806227	85.278250	86.561118	87.544731	83.591067	85.917999	87.382511	84.077024	86.084948	87.090456	83.463764	85.803929	87.211614	83.708581	85.837970	86.654976	1369.015166
5.226288	82.681147	85.170653	86.464825	87.455819	83.468117	85.811490	87.289380	83.956631	85.980344	86.996931	83.343396	85.699569	87.116393	83.589505	85.735390	86.560098	1367.319687
5.251294	82.556066	85.063056	86.368531	87.366907	83.345167	85.704981	87.196250	83.836238	85.875740	86.903405	83.223028	85.595208	87.021173	83.470428	85.632810	86.465219	1365.624207
5.276300	82.430985	84.955458	86.272237	87.277995	83.222217	85.598472	87.103119	83.715844	85.771136	86.809880	83.102660	85.490847	86.925952	83.351351	85.530230	86.370341	1363.928725
5.301306	82.305905	84.847861	86.175943	87.189084	83.099267	85.491963	87.009989	83.595450	85.666532	86.716354	82.982292	85.386485	86.830732	83.232274	85.427649	86.275462	1362.233242
5.326312	82.180825	84.740264	86.079649	87.100172	82.976317	85.385454	86.916858	83.475056	85.561928	86.622829	82.861923	85.282124	86.735511	83.113197	85.325069	86.180583	1360.537758
5.351319	82.055767	84.632704	85.983394	87.011287	82.853386	85.278995	86.823819	83.354685	85.457381	86.529414	82.741588	85.177820	86.640381	82.994154	85.222541	86.085787	1358.843104
5.376325	81.931776	84.526929	85.888986	86.923675	82.731361	85.174917	86.735132	83.235372	85.355531	86.441254	82.622810	85.076232	86.549579	82.876752	85.122551	85.994934	1357.187790
5.401331	81.807785	84.421153	85.794577	86.836063	82.609335	85.070839	86.646445	83.116059	85.253682	86.353094	82.504031	84.974643	86.458777	82.759350	85.022560	85.904081	1355.532474
5.426337	81.683794	84.315378	85.700168	86.748452	82.487310	84.966761	86.557758	82.996745	85.151833	86.264934	82.385252	84.873054	86.367974	82.641947	84.922569	85.813227	1353.877157
5.451343	81.559803	84.209602	85.605759	86.660840	82.365284	84.862682	86.469070	82.877432	85.049984	86.176774	82.266474	84.771465	86.277172	82.524545	84.822578	85.722373	1352.221839
5.476349	81.435813	84.103827	85.511350	86.573229	82.243259	84.758604	86.380383	82.758119	84.948134	86.088614	82.147695	84.669876	86.186369	82.407142	84.722587	85.631519	1350.566519
5.501355	81.311822	83.998052	85.416941	86.485617	82.121233	84.654526	86.291696	82.638805	84.846285	86.000453	82.028916	84.568287	86.095567	82.289739	84.622596	85.540665	1348.911198
5.526362	81.187831	83.892276	85.322532	86.398006	81.999208	84.550448	86.203008	82.519492	84.744435	85.912293	81.910137	84.466697	86.004764	82.172335	84.522604	85.449810	1347.255876
5.551368	81.063840	83.786501	85.228124	86.310394	81.877182	84.446369	86.114321	82.400178	84.642585	85.824132	81.791358	84.365108	85.913961	82.054932	84.422612	85.358955	1345.600552
5.576374	80.939850	83.680725	85.133715	86.222782	81.755156	84.342291	86.025633	82.280864	84.540735	85.735972	81.672578	84.263518	85.823158	81.937528	84.322620	85.268101	1343.945227
5.601380	80.815944	83.575023	85.039394	86.135247	81.633217	84.238270	85.936982	82.161631	84.438929	85.647844	81.553868	84.161971	85.732388	81.820189	84.222678	85.177288	1342.290861
5.626386	80.695614	83.472377	84.948767	86.050926	81.514907	84.136651	85.849844	82.045778	84.338944	85.561094	81.438095	84.062227	85.642995	81.705611	84.124866	85.088274	1340.676969
5.651392	80.575284	83.369731	84.858140	85.966606	81.396598	84.035033	85.762707	81.929925	84.238958	85.474344	81.322321	83.962483	85.553603	81.591032	84.027054	84.999259	1339.063076
5.676399	80.454954	83.267084	84.767513	85.882285	81.278288	83.933414	85.675570	81.814071	84.138973	85.387594	81.206547	83.862739	85.464210	81.476453	83.929241	84.910245	1337.449182
5.701405	80.334624	83.164438	84.676886	85.797964	81.159978	83.831795	85.588433	81.698218	84.038988	85.300844	81.090774	83.762995	85.374817	81.361874	83.831429	84.821230	1335.835287
5.726411	80.214294	83.061792	84.586259	85.713643	81.041669	83.730177	85.501295	81.582365	83.939002	85.214094	80.975000	83.663251	85.285424	81.247295	83.733616	84.732215	1334.221390
5.751417	80.093964	82.959146	84.495632	85.629322	80.923359	83.628558	85.414158	81.466511	83.839017	85.127344	80.859226	83.563506	85.196031	81.132715	83.635803	84.643200	1332.607493
5.776423	79.973634	82.856500	84.405005	85.545002	80.805049	83.526939	85.327021	81.350658	83.739032	85.040594	80.743451	83.463762	85.106638	81.018136	83.537989	84.554184	1330.993594
5.801429	79.853304	82.753854	84.314378	85.460681	80.686739	83.425320	85.239883	81.234804	83.639046	84.953844	80.627677	83.364017	85.017245	80.903556	83.440176	84.465169	1329.379694
5.826436	79.732975	82.651207	84.223751	85.376360	80.568430	83.323701	85.152746	81.118951	83.539061	84.867094	80.511903	83.264272	84.927852	80.788976	83.342362	84.376153	1327.765792
5.851442	79.612790	82.548644	84.133204	85.292132	80.450254	83.222157	85.065698	81.003217	83.439159	84.780433	80.396268	83.164616	84.838549	80.674529	83.244615	84.287212	1326.153477
5.876448	79.498120	82.449240	84.045717	85.211422	80.337195	83.123469	84.982051	80.892055	83.342460	84.697143	80.285933	83.068355	84.752688	80.565148	83.149397	84.201112	1324.601506
5.901454	79.383451	82.349835	83.958230	85.130712	80.224137	83.024781	84.898405	80.780892	83.245760	84.613853	80.175599	82.972093	84.666827	80.455768	83.054179	84.115012	1323.049533
5.926460	79.268781	82.250430	83.870743	85.050002	80.111078	82.926092	84.814758	80.669729	83.149061	84.530563	80.065265	82.875831	84.580966	80.346387	82.958960	84.028912	1321.497560
5.951466	79.154112	82.151026	83.783256	84.969292	79.998019	82.827404	84.731111	80.558566	83.052361	84.447273	79.954930	82.779570	84.495105	80.237006	82.863741	83.942811	1319.945585
5.976473	79.039443	82.051621	83.695768	84.888583	79.884960	82.728715	84.647465	80.447403	82.955661	84.363983	79.844595	82.683308	84.409244	80.127625	82.768523	83.856711	1318.393608
6.001479	78.924773	81.952216	83.608281	84.807873	79.771901	82.630027	84.563818	80.336240	82.858961	84.280692	79.734260	82.587046	84.323383	80.018244	82.673303	83.770610	1316.841630
6.026485	78.810104	81.852812	83.520794	84.727163	79.658842	82.531338	84.480171	80.225077	82.762262	84.197402	79.623925	82.490784	84.237521	79.908862	82.578084	83.684510	1315.289651
6.051491	78.695434	81.753407	83.433307	84.646453	79.545783	82.432649	84.396524	80.113914	82.665562	84.114111	79.513590	82.394521	84.151660	79.799480	82.482865	83.598409	1313.737671
6.076497	78.580764	81.654003	83.345820	84.565743	79.432724	82.333961	84.312877	80.002751	82.568861	84.030821	79.403255	82.298259	84.065798	79.690098	82.387645	83.512308	1312.185689
6.101503	78.466073	81.554554	83.258271	84.484950	79.319639	82.235230	84.229126	79.891575	82.472117	83.947413	79.292883	82.201941	83.979830	79.580683	82.292388	83.426118	1310.632793
6.126510	78.350629	81.453600	83.168584	84.401279	79.205644	82.135061	84.141780	79.779966	82.373856	83.859960	79.181254	82.103675	83.890185	79.470115	82.195867	83.336864	1309.048320
6.151516	78.235185	81.352645	83.078897	84.317609	79.091649	82.034892	84.054435	79.668357	82.275595	83.772506	79.069624	82.005409	83.800540	79.359548	82.099345	83.247610	1307.463845
6.176522	78.119740	81.251690	82.989211	84.233938	78.977654	81.934723	83.967089	79.556748	82.177333	83.685053	78.957994	81.907143	83.710895	79.248980	82.002824	83.158355	1305.879369
